"id_transect","annee","long","lat"
"34_10 reserve ornithologique",2020,2.43612393736839,48.8343085504642
"35_bord de cours d' eau",2020,3.06711562609352,50.3508941226458
"36_prairie bois samain",2020,3.06244175117025,50.3570601177768
"37_Jardin Pédagogique",2020,3.06624653555799,50.3585788666816
"35_prairie dejeux",2020,3.06651310476889,50.3516309990122
"40_pdepmos076",2020,2.98067128658295,50.5793595487812
"41_pdepans066",2020,2.94251203536987,50.557172177499
"42_pdeplou073",2020,2.91279494762421,50.5442959213055
"43_GRECIM0100",2020,5.74157193975074,45.1939322480568
"44_GS Henry Wallon",2020,2.39314243582347,48.7990787546171
"45_GS Kergomar",2020,2.39390581997496,48.7856935377482
"46_GS Langevin",2020,2.3769686921923,48.7757421041237
"47_GS Anatole France",2020,2.40073268820547,48.7777448694058
"48_terre plein Allende",2020,2.41751720482712,48.7954420946788
"49_prairie audigeois",2020,2.39127803221117,48.7917886808354
"50_Talus rocade Stade Léo Lagrange Lens",2020,2.84661652786217,50.4342485036887
"51_Promenade des squares haut",2020,1.84120972789027,50.9622411973317
"51_Promenades des squares bas",2020,1.84175045218378,50.9621004292188
"52_Talus Stade Carpentier Lens",2020,2.7951427212628,50.4345773019056
"53_Plaine du 12",2020,2.80537946999907,50.4451867831467
"54_Prairie Malhôve",2020,2.30333060062374,50.7482819497411
"55_Parc des 3 étangs Arques",2020,2.29931947225064,50.7478021193335
"56_Belvédère glissoire Lens",2020,2.8271124928262,50.4231474973937
"57_verger maraude Arques",2020,2.27899034643306,50.7364735362866
"58_Chemin coeur joyeux Arques",2020,2.28388826306383,50.7405266209529
"59_5 continents Arques",2020,2.28143558365384,50.7349794278562
"60_Base nautique Arques",2020,2.29653318623918,50.7474750400093
"720_Transect 1 - Prairie Aire nature",2020,2.58810594677925,50.8118640925097
"62_tir à l'arc",2020,1.91154817850962,50.9591634270636
"63_vieux-fort côté leroy merlin",2020,1.81380218013179,50.9457386511982
"64_vieux-fort arriere",2020,1.81523961608626,50.9478451037642
"65_vieux-fort pâture à bovin",2020,1.81997126086155,50.9456947148985
"62_citadelle",2020,1.84417463238526,50.9589353018836
"66_fort risban",2020,1.8476994815083,50.9637989077858
"62_terre saint-roch",2020,1.82728490360011,50.9431400388812
"52_Terrain Stade Carpentier Lens",2020,2.79534830026941,50.4344406928822
"67_Promenade talus rocade Lens",2020,2.84398282421314,50.4416001758828
"68_Plaine Laloux",2020,2.83952847662594,50.4420662033672
"69_Plaine molière Lens",2020,2.79941878963752,50.4367524315144
"70_Sous bois stade Leclerc Lens",2020,2.80364594193426,50.4402499746646
"71_Cavalier 11/19 ouvert",2020,2.81114415304388,50.4473174338118
"72_Cavalier 11/19 prairie Lens",2020,2.80709740713692,50.4467226736025
"73_Bord de l Erdre Facs/Aviron",2020,-1.55051355734758,47.2371737675208
"73_Ile de Versailles",2020,-1.55396621372663,47.2258534631989
"73_parc des capucins",2020,-1.56220738762136,47.2244846633919
"73_cimetière Miséricorde 1 (sans pesticides)",2020,-1.56895083287206,47.224354716334
"74_Cité des hauts pavés",2020,-1.56723475857421,47.2248088528899
"75_vieux parc du grand blottereau",2020,-1.50864332914868,47.2256814881031
"75_cimetiere toutes aides",2020,-1.516483426092,47.2268618210442
"76_archipel eraudiere",2020,-1.53621770793784,47.2567969696205
"76_val d Erdre",2020,-1.53726758332729,47.2502068472181
"76_leo lagrange",2020,-1.54307484626834,47.2463990641451
"77_jardin familial Amande",2020,-1.57659404170896,47.2630055670693
"77_Parc Amande",2020,-1.57025428603391,47.2626238110026
"78_Cimetiere St Jacques tombes",2020,-1.53269449898355,47.1953953890663
"78_Cimetiere St Jacques prairie",2020,-1.53369111068837,47.1960717734453
"78_la crapaudine prairie",2020,-1.53021268696185,47.1904631812052
"78_la crapaudine potager",2020,-1.53140815735344,47.1913810604876
"79_Promenade de l'Aubinière",2020,-1.49287026157994,47.2488647664709
"79_parc du croissant",2020,-1.52397960509042,47.2354927440421
"79_parc bottière chenaie",2020,-1.51394785828183,47.241286769444
"80_Mémorial de l'esclavage",2020,-1.56284539069097,47.2098284550767
"80_zac de gigant",2020,-1.56950773101773,47.213265249455
"81_boulevard doumergue",2020,-1.54480218887141,47.20805351757
"82_quai magellan",2020,-1.54568195343287,47.20972437614
"83_cimetiere gaudiniere au centre",2020,-1.5807196497896,47.2427463967181
"83_chemin de l orangerie",2020,-1.57897889614332,47.2444398385538
"83_lisiere futaie derriere le chateau",2020,-1.57788455485922,47.2451827505149
"83_rocaille cote orvault",2020,-1.57956898212496,47.2451536170141
"83_cimetiere gaudiniere au sud  sous platanes",2020,-1.58043801784647,47.2419852403828
"83_cimetiere gaudiniere parc",2020,-1.57968699931949,47.2431834148302
"83_valle du cens en sous bois ecole barberie",2020,-1.57085444702645,47.2439604905131
"83_valle du cens le long du ruisseau vers le camping",2020,-1.55848145484854,47.2424222695512
"83_jardin des nectars ecole lafont",2020,-1.58259451389482,47.238046355855
"77_lande hypodrome Petit Port",2020,-1.56300812959863,47.2501230963557
"77_Facultes",2020,-1.54727365075144,47.2454670369572
"84_val de chezine",2020,-1.58614904981224,47.22421326162
"84_jardin familial de la contrie",2020,-1.60096617149727,47.2185587915583
"84_parc des dervallieres",2020,-1.58200979232867,47.2244209775215
"84_bassin des dervallieres",2020,-1.59360766411015,47.2234373281515
"85_quartier renards maison de l emploi",2019,-1.56723886728416,47.258797326015
"77_jardin familial Amande",2019,-1.57659404170896,47.2630055670693
"77_Parc Amande",2019,-1.57025428603391,47.2626238110026
"77_Facultes",2019,-1.54727365075144,47.2454670369572
"77_lande hypodrome Petit Port",2019,-1.56300812959863,47.2501230963557
"84_val de chezine",2019,-1.58614904981224,47.22421326162
"84_jardin familial de la contrie",2019,-1.60096617149727,47.2185587915583
"84_parc des dervallieres",2019,-1.58200979232867,47.2244209775215
"84_bassin des dervallieres",2019,-1.59360766411015,47.2234373281515
"86_Zac Montaudran",2020,1.4747911574745,43.57490325267
"86_Jardin de la ligne",2020,1.4764381678913,43.5728530881639
"87_GREPAR6VNPB4",2020,5.73623063621294,45.1638394224936
"87_GREPAR0100",2020,5.73406489011868,45.1680566608791
"88_GREPAR3PELOUSFLEU",2020,5.70597201909929,45.1647343387975
"88_GREPAR3PELOUSELAC",2020,5.7074478922942,45.1648717731737
"88_GREPAR3PRUN",2020,5.70491582996629,45.1665974870154
"88_GREPAR3CONIF",2020,5.70478523877575,45.164179123669
"89_GREPAR3PRAIRIESUD",2020,5.70689751334632,45.1622103328146
"89_GREPAR3SSBOIS",2020,5.70569118469436,45.1625523252376
"90_GREFRI2BASTEL",2020,5.72689536254078,45.1994062508461
"90_GREFRI2BASMUR",2020,5.72635028064886,45.199298469727
"91_GREPAR5JDINPAR",2020,5.74034901459453,45.1893454333144
"91_GREPAR5HALA",2020,5.74262609600777,45.189641418003
"91_GREPAR5KIRIL",2020,5.74179761957778,45.1863704255154
"91_GREPAR5JDINALPIN",2020,5.73914784110453,45.1861525629471
"91_GREPAR5MAIRIE",2020,5.73628178673437,45.1859277950834
"91_GREPAR5MEDAIL",2020,5.73454829512388,45.1857080229123
"91_GREPAR5CHAV",2020,5.73362876354789,45.1851703621269
"91_GREPAR5PTITRAIN",2020,5.73441503267882,45.1843860187678
"91_GREPAR5DECHET",2020,5.73491380692915,45.1832646199802
"92_GRECHSMH0300",2020,5.75702226898548,45.1943093321023
"92_GRECHSMH0200",2020,5.76010681152653,45.1948913954284
"92_GRECHSMH0100",2020,5.75994132315311,45.1954060804883
"93_GREPAR2MICHAL",2020,5.73402095823789,45.1958938340328
"43_GRECIM0300",2020,5.74078556135351,45.1953295724474
"43_GRECIM0200",2020,5.74035409507651,45.1959821113503
"94_LTCIM0100",2020,5.74587363542943,45.1954898194649
"94_LTCIM0200",2020,5.74398590515415,45.1954300889857
"95_GREPARJDPMU",2020,5.73611374042056,45.1876129617588
"95_GREPAR2JDP",2020,5.73481772941307,45.1873389298405
"87_GREPAR6VNPGDEPEL",2020,5.73768181707667,45.1646400900272
"87_GREPAR6VNPGBPINS",2020,5.73610084599025,45.164822095454
"96_Ribaute",2020,1.4998197555542,43.5791991194909
"97_Jardin de l'Observatoire",2020,1.46301627159119,43.6121351990779
"98_skate parc Argoulet",2020,1.48114256736039,43.6146364149103
"98_Verger Argoulets",2020,1.48281826740622,43.6081450527909
"99_Tintoret",2020,1.39609134133221,43.5596991173677
"99_Ourliac",2020,1.39293015003056,43.5641878248169
"100_peyre",2020,1.45260125398697,43.5402153754822
"100_Pech David Château d",2020,1.44805912848723,43.5583018309928
"101_caffarelli",2020,1.43320351839066,43.6109719422453
"102_musee des augustins",2020,1.44630289077759,43.6009723958025
"103_La plage",2020,1.43620002642275,43.5907215179921
"103_Ile du ramier",2020,1.43004983519279,43.5785298025451
"104_Grande Plaine Nord",2020,1.49220228195238,43.5923463205676
"104_Grande Plaine Sud",2020,1.49658508379619,43.5816331523333
"105_PDBSE NOUVELLES PLANTATIONS",2020,-0.679998969462354,44.8423632261641
"105_PDBSE AUTOUR DU PLAN D'EAU",2020,-0.68042970918933,44.8418136056481
"105_PDBSE DEPUIS L'ENTREE VERS LE PLAN D'EAU",2020,-0.681589462387162,44.8417739011046
"106_PDR PRAIRIE BOUCLE",2020,-0.665005930061918,44.844268247222
"107_PDC UGF1 DAGUIN",2020,-0.651265748373156,44.8345721374873
"107_PDC UGF2 ADR",2020,-0.653331106333938,44.8358690989046
"107_PDC UGF4 BRUYERES",2020,-0.654523405257102,44.8374294542018
"108_PDOD2V JARDINIERES",2020,-0.630899566603513,44.8460174212367
"108_PDOD2V THEATRE",2020,-0.631503120648911,44.845510374599
"109_PDB PARCELLE NORD PRAIRIE",2020,-0.634553039949481,44.8390894596104
"109_PDB VERGER",2020,-0.630107429980612,44.8360364116534
"109_PDB ALLEE AU NORD DU PLAN D'EAU",2020,-0.632407892925976,44.837237195185
"109_PDB GARENNE MUSSET",2020,-0.627246597486405,44.8361154777742
"110_PDL ZONE BOISEE",2020,-0.635895550343977,44.8248341926587
"110_PDL VERGER",2020,-0.63397246349751,44.8248377549787
"110_PDL ORCHIDEES PROTEGEES",2020,-0.632966692134363,44.8249193166983
"111_Lilas - Talus long rue Paul Armangot",2020,2.38165140152186,48.7798605243555
"112_PDT ZONE BOISEE",2020,-0.616548434608427,44.8204961111611
"112_PDT AIRE DE JEUX",2020,-0.616366101412727,44.8210361883406
"113_PSB PRAIRIE BOUCLE",2020,-0.687390661463785,44.82068513655
"114_BDB CHENAIE CHARMAIE NE",2020,-0.639058730053036,44.8195773305534
"114_BDB CHENAIE PINEDE JARDIN DES SONS",2020,-0.642416798723995,44.818472166204
"114_BDB PELOUSE TERRAIN DE BICROSS",2020,-0.64488163477422,44.8169524457037
"114_BDB PRAIRIE RONCIER SUD TERRAIN BICROSS",2020,-0.64455518531014,44.8161159674338
"114_BDB PELOUSE ENTRE PEUGUE ET TERRAINS DE SPORT",2020,-0.644329042702862,44.8144259033293
"114_BDB SENTIER DU PEUGUE",2020,-0.646539182928502,44.8141119517883
"115_CTE ZONE BOISEE",2020,-0.685542556161344,44.8467285556593
"115_CTE GARENNE MARCEL DASSAULT",2020,-0.688340214197513,44.8475552949705
"115_CTE PRAIRIE MARCEL DASSAULT",2020,-0.68851718297773,44.8473634699573
"115_CTE JARDIN DU CENTRE HORTICOLE",2020,-0.690570975048379,44.8469040521153
"34_18 parc floral prairie derriere les tacots",2020,2.4473936855793,48.8360795854993
"34_15 parc floral quatre saisons",2020,2.44616752490401,48.8372659534507
"34_29 bord du lac de Saint Mandé",2020,2.42190626461189,48.842262038285
"87_GREPAR6VNPB7",2020,5.73455275979912,45.1656127232304
"34_14 prairie lac de gravelle fauchage total",2020,2.445869743824,48.8197972906259
"34_13 prairie lac de gravelle fauchage retarde",2020,2.4472314119339,48.8191197136701
"34_6 jardin agronomie tropicale pelouse",2020,2.46634170413017,48.8333239600226
"34_7 bis jardin agrnomie tropicale prairie",2020,2.46575673897159,48.8334651257421
"911_Montpellas Haut",2020,4.82891807313029,45.7995201431418
"911_Monpellas BAS",2020,4.82972878656334,45.7989323402247
"689_Blandan 2 Prairie haute /gravière",2020,4.85631815488308,45.743630431323
"689_Blandan 1 Front forestier",2020,4.8555495879661,45.7457193491098
"1042_Gerland Berge",2020,4.82170649367705,45.722148506616
"1042_Megaphorbiaie",2020,4.82282006734416,45.7242023971604
"666_Parc Chambovet",2020,4.89465055370348,45.7479361158019
"123_Parc Chazière",2020,4.81349821960876,45.7778382531774
"969_Cerisaie 2",2020,4.81531126235588,45.775760777293
"969_Parc de la Cerisaie",2020,4.81673922039729,45.7755735024163
"125_Pto Jardin Botanique 2",2020,4.85705441790971,45.7752023646611
"125_PTO Jardin Botanique 1",2020,4.8577157170007,45.774888367312
"1064_Clos Layat Espace à vivre",2020,4.85290116375892,45.7266491270189
"829_Pto Roseraie 2",2020,4.85317186058328,45.783066493004
"829_PTO Roseraie 1",2020,4.85648224553822,45.7841666789426
"128_Citadelle 1 Lille",2020,3.04243831448127,50.6393268016691
"128_Citadelle 2 Lille",2020,3.04170527199591,50.6453092828015
"129_Parc Leblanc",2020,2.37400873826003,48.6718406037158
"130_Plaine Duparchy",2020,2.36038175175537,48.674331011915
"131_Bois des Coteaux de l'Orge",2020,2.36031919652274,48.6723114519409
"132_Square du 19 mars",2020,2.38175805450029,48.6760288329241
"133_Parc du vent dune Dunkerque",2020,2.41712208435315,51.0541943556662
"134_Parc du vent prairie Dunkerque",2020,2.4169637134393,51.0538460513163
"135_parc du vent (mare)",2020,2.42575503425849,51.0537432609162
"136_château coquelle Dunkerque",2020,2.41495625226,51.0383498092949
"137_parc Ziegler",2020,2.39201749765451,51.0427288767817
"136_Parc marine Dunkerque",2020,2.37323660455319,51.0337907628333
"138_jardin des arts",2020,2.38251705519439,51.0361560431105
"139_Parc des sculptures talus Dunkerque",2020,2.38189777388555,51.0458553346876
"140_4 écluses Dunkerque",2020,2.38477508855005,51.0285429988931
"141_Prairie tir à l'arc FPS Dunkerque",2020,2.34170321094047,51.0125665392399
"142_Piste cyclable FPS Dunkerque",2020,2.33311210297679,51.0148155385911
"143_pâture fort de petite synthe",2020,2.33507471324213,51.0143385026623
"144_Transect prairie humide",2020,2.35776722431183,48.5669204478521
"144_Transect prairie pâturée",2020,2.35981553792953,48.5688053951401
"145_Parc du Rondeau",2020,2.39898560974137,48.616620907992
"146_Bassin des 44 arpents",2020,2.44412901706621,48.5846681345806
"147_Prairie Bois de l'Epine",2020,2.39912317896524,48.6312182631134
"148_Orme Pomponne",2020,2.39960714168674,48.6413196291737
"149_Dock des alcools",2020,2.42107532788915,48.6550207628981
"150_Cirque de l'Essonne",2020,2.44584596745826,48.5947552744209
"151_Parc Bataille",2020,2.4359676107663,48.6462205431651
"152_Hippodrome",2020,2.39107536786629,48.6285817939255
"153_Cimetière intercommunal",2020,2.39734586119052,48.6133721283546
"154_e2",2020,2.08873325586319,48.9315978297505
"155_Jardin des plantes carrés botaniques 2",2020,3.06989233872136,50.6156337281564
"156_Morbras - Pelouse calcicole",2020,2.53051936626377,48.7784253297977
"156_Morbras - Prairie humide",2020,2.52875952790479,48.7791557044697
"157_Jardin du goût/bouliste",2020,2.26948266666391,48.8290370901053
"157_Prairie florilège",2020,2.27328232564565,48.8307936623473
"157_Rocaille/TB",2020,2.27048702994368,48.8317579412106
"158_HB - Carrés archéos",2020,2.34634433473859,48.7891953381945
"159_Parc Vauban Lille",2020,3.0493481781654,50.6369269548995
"160_plaine des vachers Lille",2020,3.03021118870871,50.6311482861435
"161_Pyramide L.Jouhaux Lille",2020,3.03829218953306,50.6371964385858
"162_Cimetière Sud Lille",2020,3.05160707077314,50.6058353206902
"163_Parc JB Lebas Lille",2020,3.06886813612152,50.6262390379673
"164_cimetière de l'est",2020,3.0783844699902,50.6442850207469
"165_Parc Matisse prairie 2015 Lille",2020,3.07110385449551,50.6404544099578
"166_Square Foch Lille",2020,3.05649221387796,50.6360635522377
"167_Port Darblay",2020,2.4836356430122,48.5897234531777
"168_Parc François Mitterrand",2020,2.49965493729346,48.6098365847322
"169_Chemin des cerisiers",2020,2.20860788226128,48.8808910298747
"170_Parc Chènevreux",2020,2.21004681400134,48.8852593249317
"171_Cimetière du Mont Valérien",2020,2.20688727812483,48.8751939518184
"172_Avenue des magasins généraux",2020,2.36241406202316,48.9035129393099
"172_Parc arboré",2020,2.36083145141601,48.9042771292061
"172_Avenue des chemins de fer industriels",2020,2.36961829662323,48.9040225888672
"172_Prairie",2020,2.36949741840363,48.9029647322655
"173_Allées Medhi Ben barka- Lycée Galilée côté Chandon habitation",2020,2.30158824555081,48.9221419854791
"173_Allées Medhi Ben barka- Lycée Galilée côté stade de rugby",2020,2.30164451491977,48.9222263584376
"173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport",2020,2.30185612434084,48.9260442878983
"173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations",2020,2.30181863043505,48.926132626719
"34_28 Allée Royale 2",2020,2.43460337125775,48.8354558760751
"34_12 prairie allee royale",2020,2.43343010544777,48.8301352312801
"34_9 plaine nord fort neuf",2020,2.44472622871399,48.845213950059
"34_8 plaine de Fontenay",2020,2.46310964226723,48.8412430881334
"174_Vergers Darnétal",2020,1.1678586187624,49.4395563376457
"175_Eglise Saint-Pierre-de-Manneville",2020,0.931117525986591,49.3924880769798
"176_Mairie Bardouville",2020,0.928245427056855,49.4357936358022
"177_Chenard et Walcker- prairie, côté habitations",2020,2.3002827806815,48.9205826096806
"178_Sévines - Aire de jeu Mikado",2020,2.30446676509592,48.9274093513426
"178_Sévines - Entrée Louis Roche",2020,2.30500493794259,48.9312450482407
"178_Sévines - nouveau tennis couvert",2020,2.30368336497768,48.9293884130609
"179_Transect prairie sèche Plâtrières",2020,2.06097587943077,48.9011032610092
"179_Transect prairie centrale Plâtrières",2020,2.05987483263016,48.9004094456279
"179_Transect jardins Plâtrières",2020,2.05747961997986,48.8999977359641
"177_Chenard et Walcker- prairie, côté haie entreprise",2020,2.29996684109102,48.9204508706034
"180_pépinière arbres fresnes",2020,2.33421983438592,48.7514663342542
"181_Transect Collège rue Louis Frébault",2020,2.33601696789265,48.8049800041285
"182_Transect Hôtel de ville",2020,2.33665057881312,48.8058559832787
"183_Transect 1",2020,2.34110898696459,48.8042299464828
"184_Parc de Sathonay-Village",2020,4.8794059753377,45.8316415176349
"185_Transect16_8- CB  verger",2020,2.29640206023106,51.0191983848549
"185_Transect-16_9-pelouse dunaire",2020,2.29768957494199,51.0195058175816
"185_Transect16_6-du verger à médittéranéen",2020,2.28383233512205,51.011259468008
"185_Transect16_7",2020,2.28473079644709,51.0146834502539
"186_La plaine",2020,2.31726837886479,51.0224919402655
